key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-894980408,Polychlorinated biphenyls and breast cancer: A congener-specific meta-analysis.,2016,1,1,Environment international,1873-6750 0160-4120,88,,133-141,,,eng,,,"The incidence of breast cancer is related to various risk factors, especially that the environmental and lifestyle factors account for major contribution at the rate of 70% to 95% over all. However, there still remains some controversy over the epidemiological evidence regarding the effects of environmental carcinogens on the risk of breast cancer. We conducted a quantitative meta-analysis aiming at full evaluation of the effects of polychlorinated biphenyls (PCBs) on breast cancer in a congener-specific fashion. Four online literature databases were systematically searched before 1st January 2015, for studies stating correlation between PCB congeners and breast cancer. The Newcastle-Ottawa Scale was used to evaluate the quality of the studies that were included in our analysis. Sixteen studies were included in our final meta-analysis after screening based on the priori inclusion criteria. Nine PCB congeners were reported by more than two studies and they were presented in detail. The pooled Odds Ratios (ORs) showed a significant increase in the risk of breast cancer in individuals with higher plasma/fat levels of PCB 99 (OR: 1.36; 95% CI: 1.02 to 1.80), PCB 183 (OR: 1.56; 95% CI: 1.25 to 1.95) and PCB 187 (OR: 1.18; 95% CI: 1.01 to 1.39). Besides, the outcomes did not support a relationship between dioxin-like PCB congeners and the risk of breast cancer. The results of our meta-analysis imply that PCB 99, PCB 183 and PCB 187 would increase the risk of breast cancer. The mechanism of this increased risk may be by the induction of the CYP2B family in cytochrome P450 enzymes.","<p>Place: Netherlands</p> | RAYYAN-INCLUSION: {""z5393783""=>""Maybe"", ""Coralie""=>""Maybe""} | RAYYAN-INCLUSION: {""z5393783""=>""Excluded"", ""Coralie""=>""Excluded""} | RAYYAN-LABELS: not organochlorine pesticide",10.1016/j.envint.2015.12.022,Humans;Meta-analysis;Female;Risk Factors;Polychlorinated biphenyls;Breast Neoplasms;Incidence;Odds Ratio;Breast cancer;Breast Neoplasms/*chemically induced/epidemiology;Environmental Pollutants/analysis/*toxicity;Congener-specific;Dioxin-like;Polychlorinated Biphenyls/analysis/*toxicity,,
rayyan-894980409,Persistent Organic Pollutants and Type 2 Diabetes: A Critical Review of Review Articles,2018,1,1,FRONTIERS IN ENDOCRINOLOGY,1664-2392,9,,,,,,,,"Low dose persistent organic pollutants (POPs) have emerged as a new risk for type 2 diabetes (T2D). Despite substantial evidence from human and experimental studies, there are several critical issues which have not been properly addressed by POPs researchers. First, as POPs exist as mixtures, findings about POPs from human studies should be interpreted from the viewpoint of lipophilic chemical mixtures which include both measured and unmeasured POPs. Second, as POPs can directly reduce insulin secretion of beta cells, the role of POPs may be more prominent in the development of beta-cell dysfunction-dominant T2D rather than insulin resistance-dominant T2D. Third, there are multidimensional interrelationships between POPs and adipose tissue. Even though POPs are now considered as a new risk factor for T2D, independent of obesity, POPs and obesity are mechanistically linked to each other. POPs are involved in key mechanisms linking obesity and T2D, such as chronic inflammation of adipose tissue and lipotoxicity with ectopic fat accumulation. Also, POPs can explain puzzling human findings which suggest benefits of obesity because healthy adipose tissue can be protective by reducing the amount of POPs reaching other organs. Fourth, non-linear dose-response relationships between POPs and T2D are biologically possible. Although POPs are well-known endocrine disrupting chemicals (EDCs), mitochondrial dysfunction may be a more plausible mechanism due to unpredictability of EDC mixtures. As adipose tissue plays a role as an internal exposure source of POPs, how to manage POPs inside us may be essential to protect against harms of POPs.","RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Maybe""} | RAYYAN-INCLUSION: {""z5393783""=>""Excluded"", ""Coralie""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis",10.3389/fendo.2018.00712,character(0),,
rayyan-894980410,Exposure to endocrine-disrupting chemicals and anthropometric measures of obesity: a systematic review and meta-analysis.,2020,6,1,BMJ open,2044-6055 (Electronic),10,6,e033509,,https://pubmed.ncbi.nlm.nih.gov/32565448/,eng,,,"OBJECTIVE: Endocrine-disrupting chemicals (EDCs) are viewed as a major potential link between the environment and obesity development. We did a systematic review and meta-analysis to examine the association between exposure to EDCs and obesity. DATA SOURCES, DESIGN AND ELIGIBILITY CRITERIA: PubMed, Scopus and Web of Science were searched from inception to 6 June 2018 for studies primarily addressing the association between exposure to EDCs after the age of 2 years and anthropometric measures of obesity or body fat. The Newcastle-Ottawa scale was used to assess the risk of bias. DATA EXTRACTION AND SYNTHESIS: Two independent reviewers screened and conducted data extraction and synthesis. A third reviewer resolved disagreements. RESULTS: A total of 73 studies investigating bisphenol A (32 286 individuals), organochlorine compounds (34 567 individuals), phthalates (21 401 individuals), polybrominated biphenyls (2937 individuals), polycyclic aromatic hydrocarbons (5174 individuals), parabens (4097 individuals), benzoic acid (3671 individuals) and polyfluoroalkyl substances (349 individuals) met our inclusion criteria. Most had a cross-sectional design and low or medium risk of bias. In qualitative analysis, bisphenol A and phthalates were consistently associated with general and abdominal obesity, in children and adults, and some studies suggested this association was age-dependent and gender-dependent. Meta-analysis indicated a significant association between exposure to bisphenol A and overweight (OR 1.254, 95% CI 1.005 to 1.564), obesity (OR 1.503, 95% CI 1.273 to 1.774) and increased waist circumference (OR 1.503, 95% CI 1.267 to 1.783) in adults, and between exposure to 2,5-dichlorophenol and obesity in children (OR 1.8, 95% CI 1.1018 to 3.184). CONCLUSION: Most observational studies supported a positive association between obesity and exposure to EDCs. Although causality cannot be determined from these data, they underscore the need to limit human exposure to EDCs in light of the evidence from animal and cell-based studies indicating the effects of these chemicals on adiposity. PROSPERO REGISTRATION NUMBER: CRD42018074548.","RAYYAN-INCLUSION: {""Lorenzo""=>""Included"", ""z5393783""=>""Included""} | RAYYAN-INCLUSION: {""z5393783""=>""Included"", ""Coralie""=>""Included""}",,Humans;Anthropometry;Obesity;Endocrine Disruptors/*toxicity;*Environmental Exposure;Obesity/*chemically induced,,
rayyan-894980411,"Plasma levels of polychlorinated biphenyls, non-Hodgkin lymphoma, and causation.",2012,1,1,Journal of environmental and public health,1687-9813 1687-9805,2012,,258981,,,eng,,,"Polychlorinated biphenyls (PCBs) are synthetic chlorinated hydrocarbons that have extensively polluted the environment and bioaccumulated in the food chain. PCBs have been deemed to be probable carcinogens by the Environmental Protection Agency, and exposure to high levels of PCBs has been consistently linked to increased risk of non-Hodgkin lymphoma (NHL). In the present article we present a forensic epidemiologic evaluation of the causal relationship between NHL and elevated PCB levels via application of the Bradford-Hill criteria. Included in the evaluation is a meta-analysis of the results of previously published case-control studies in order to assess the strength of association between NHL and PCBs, resulting in an odds ratio in which the lowest percentile PCB concentration (quartile, quintile, or tertile) has been compared with the highest percentile concentration in the study groups. The weight-adjusted odds ratio for all PCB congeners was 1.43 with a 95% confidence interval of 1.31 to 1.55, indicating a statistically significant causal association with NHL. Because of the lack of an unexposed comparison group, a rationale for the use of a less than 2.0 relative risk causal contribution threshold is presented herein, including an ecologic analysis of NHL incidence and PCB accumulation (as measured by sales volume) over time. The overall results presented here indicate a strong general causal association between NHL and PCB exposure.","RAYYAN-INCLUSION: {""z5393783""=>""Maybe"", ""Coralie""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Included"", ""z5393783""=>""Included""}",10.1155/2012/258981,"Humans;Lymphoma;Risk Factors;Risk Assessment;Algorithms;Causality;Environmental Pollutants/blood/*toxicity;Polychlorinated Biphenyls/blood/*toxicity;Non-Hodgkin/blood/*epidemiology;Hodgkin Disease;Non-Hodgkin;Lymphoma, Non-Hodgkin",,
rayyan-894980412,Pesticide exposure and amyotrophic lateral sclerosis.,2012,1,1,Neurotoxicology,1872-9711 (Electronic),33,3,457-62,,https://pubmed.ncbi.nlm.nih.gov/22521219/,eng,,,"Our objectives were to summarize literature on the association of amyotrophic lateral sclerosis (ALS) with pesticides as a group and to evaluate associations of ALS with specific pesticides. We conducted a meta-analysis of published studies of ALS and pesticides as a group and investigated the association of ALS with specific pesticides, using data from the Agricultural Health Study (AHS), a cohort including 84,739 private pesticide applicators and spouses. AHS participants provided information on pesticide use at enrollment in 1993-1997. In mortality data collected through February 2010, ALS was recorded on death certificates of 41 individuals whom we compared to the remaining cohort (controls), using unconditional logistic regression adjusted for age and gender to calculate odds ratios (ORs) and 95% confidence intervals. In the meta-analysis, ALS was associated with use of pesticides as a group (1.9, 1.1-3.1). In the AHS, ALS was not associated with pesticides as a group, but was associated with use of organochlorine insecticides (OCs) (1.6, 0.8-3.5), pyrethroids (1.4, 0.6-3.4), herbicides (1.6, 0.7-3.7), and fumigants (1.8, 0.8-3.9). ORs were elevated forever use of the specific OCs aldrin (2.1, 0.8-5.1), dieldrin (2.6, 0.9-7.3), DDT (2.1, 0.9-5.0), and toxaphene (2.0, 0.8-4.9). None of these associations was statistically significant. Similar results were observed in an analysis restricted to men. In conclusion, the meta-analysis suggests that ALS risk is associated with use of pesticides as a group, and our analysis of AHS data points to OC use in particular. The latter results are novel but based on a small number of cases and require replication in other populations.","RAYYAN-INCLUSION: {""z5393783""=>""Included"", ""Coralie""=>""Included""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Included"", ""z5393783""=>""Included""}",,Humans;Hydrocarbons;Male;Pesticides;Female;Middle Aged;Aged;Logistic Models;Risk Factors;Risk Assessment;Age Factors;Sex Factors;Odds Ratio;Amyotrophic Lateral Sclerosis;Spouses;Pesticides/*adverse effects;*Agriculture;*Occupational Exposure;Agricultural Workers' Diseases/*chemically induced/mortality;Amyotrophic Lateral Sclerosis/*chemically induced/mortality;Motor Neuron Disease;Chlorinated/*adverse effects,,
rayyan-894980413,Pesticides in surface freshwater: a critical review,2022,1,1,ENVIRONMENTAL MONITORING AND ASSESSMENT,0167-6369,194,6,,,,,,,"The objective of this study was to critically review studies published up to November 2021 that investigated the presence of pesticides in surface freshwater to answer three questions: (1) in which countries were the studies conducted? (2) which pesticides are most evaluated and detected? and (3) which pesticides have the highest concentrations? Using the Prisma protocol, 146 articles published from 1976 to November 2021 were included in this analysis: 127 studies used grab sampling, 10 used passive sampling, and 9 used both sampling techniques. In the 45-year historical series, the USA, China, and Spain were the countries that conducted the highest number of studies. Atrazine was the most evaluated pesticide (56% of the studies), detected in 43% of the studies using grab sampling, and the most detected in passive sampling studies (68%). The compounds with the highest maximum and mean concentrations in the grab sampling were molinate (211.38 mu g/L) and bentazone (53 mu g/L), respectively, and in passive sampling, they were oxyfluorfen (16.8 mu g/L) and atrazine (4.8 mu g/L), respectively. The levels found for atrazine, p,p `-DDD, and heptachlor in Brazil were higher than the regulatory levels for superficial water in the country. The concentrations exceeded the toxicological endpoint for at least 11 pesticides, including atrazine (Daphnia LC50 and fish NOAEC), cypermethrin (algae EC50, Daphnia and fish LC50; fish NOAEC), and chlorpyrifos (Daphnia and fish LC50; fish NOAEC). These results can be used for planning pesticide monitoring programs in surface freshwater, at regional and global levels, and for establishing or updating water quality regulations.","RAYYAN-INCLUSION: {""Lorenzo""=>""Maybe"", ""z5393783""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis | RAYYAN-EXCLUSION-REASONS: not a meta-analysis",10.1007/s10661-022-10005-y,Pesticides,,
rayyan-894980414,Environmental risk factors and nonpharmacological and nonsurgical interventions for obesity: An umbrella review of meta-analyses of cohort studies and randomized controlled trials,2018,1,1,,00142972,48,12,,,,,,,"Background: Multiple environmental factors have been implicated in obesity, and multiple interventions, besides drugs and surgery, have been assessed in obese patients. Results are scattered across many studies and meta-analyses, and they often mix obese and overweight individuals. Materials and methods: PubMed and Cochrane Database of Systematic Reviews were searched through 21 January 2017 for meta-analyses of cohort studies assessing environmental risk factors for obesity, and randomized controlled trials investigating nonpharmacological and nonsurgical therapeutic interventions for obesity. We excluded data on overweight participants. Evidence from observational studies was graded according to criteria that included the statistical significance of the random-effects summary estimate and of the largest study in a meta-analysis, the number of obesity cases, heterogeneity between studies, 95% prediction intervals, small-study effects and excess significance. The evidence of intervention studies for obesity was assessed with the GRADE framework. Results: Fifty-four articles met eligibility criteria, including 26 meta-analyses of environmental risk factors (166 studies) and 46 meta-analyses of nondrug, nonsurgical interventions (206 trials). In adults, the only risk factor with convincing evidence was depression, and childhood obesity, adolescent obesity, childhood abuse and short sleep duration had highly suggestive evidence. Infancy weight gain during the first year of life, depression and low maternal education had convincing evidence for association with paediatric obesity. All interventions had low or very-low-quality evidence with one exception of moderate-quality evidence for one comparison (no differences in efficacy between brief lifestyle primary care interventions and other interventions for paediatric obesity). Summary effect sizes were mostly small across compared interventions (maximum 5.1 kg in adults and 1.78 kg in children) and even these estimates may be inflated. Conclusions: Depression, obesity in earlier age groups, short sleep duration, childhood abuse and low maternal education have the strongest support among proposed risk factors for obesity. Furthermore, there is no high-quality evidence to recommend treating obesity with a specific nonpharmacological and nonsurgical intervention among many available, and whatever benefits in terms of magnitude of weight loss appear small. © 2018 Stichting European Society for Clinical Investigation Journal Foundation","RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Maybe""} | RAYYAN-LABELS: umbrella review | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: umbrella review,not organochlorine pesticide | RAYYAN-EXCLUSION-REASONS: no OCPs",10.1111/eci.12982,Cohort Studies;Risk Factors;Obesity,,
rayyan-894980415,In utero exposure to persistent and nonpersistent endocrine-disrupting chemicals and anogenital distance. A systematic review of epidemiological studies†.,2020,2,1,Biology of reproduction,1529-7268 (Electronic),102,2,276-291,,https://pubmed.ncbi.nlm.nih.gov/31621835/,eng,,,"Anti-androgenic endocrine-disrupting chemicals (EDCs) can cross the placenta to modify early offspring sexual dimorphic markers. These changes are linked to anogenital distance (AGD), which is an androgen-sensitive anthropometric parameter used as a biomarker of perineal growth and caudal migration of the genital tubercle. This review aimed to summarize strength of evidence for associations of in utero exposure to EDCs with AGD and to identify gaps and limitations in the literature so as to inform future research. We performed an electronic search of English literature in September 2019 in medical literature analysis and retrieval system online (MEDLINE), Web of Science and Toxline. We included epidemiological studies that examined in utero exposure to persistent and nonpersistent EDCs and considered AGD in offspring as an outcome. Our review contained 16 investigations examining exposure to persistent EDCs (nine studies) and nonpersistent EDCs (seven studies). Some individual studies reported an inverse association between exposure to bisphenol A (BPA), dioxins, perfluoroalkyl substances, and organochlorides and AGD in both male and female offspring. Meta-analysis of three studies found a small reduction of AGD in female offspring exposed to BPA. The number of studies per chemical is small, and number of subjects examined is limited; so, replication of these results is needed. To achieve more specificity and better replication of results, future studies should establish the association of nonpersistent EDCs using multiple urine samples, evaluate the cumulative impact of exposure to a mixture of anti-androgenic chemicals, and offer adequate consideration of more maternaland children-related confounding factors. Summary sentence Early-life exposure to anti-androgenic endocrine disrupting chemicals provide inconsistent findings demonstrating an inverse association between higher maternal levels of some chemicals and anogenital distance, the effect being more common in male offspring.","RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis | RAYYAN-EXCLUSION-REASONS: no OCPs",10.1093/biolre/ioz200,Humans;Male;Female;Pregnancy;Epidemiologic Studies;Anthropometry;Maternal Exposure/*adverse effects;*Prenatal Exposure Delayed Effects;Anal Canal/*anatomy & histology/drug effects;Endocrine Disruptors/*administration & dosage;Genitalia/*anatomy & histology/drug effects,,
rayyan-894980416,Analysis and mapping of scientific research on human health impairment induced by occupational and residential exposure to agricultural pesticides,2022,1,1,,20059752,14,3,,,,,,,"Object: Occupational and residential exposure to agricultural pesticides is increasing worldwide, and therefore, the risk of adverse health effects is increasing. The current study aimed to analyze and map literature on human health impairment induced by occupational and residential exposure to agricultural pesticides. Methods: Documents on the topic published from 1950 to December 31st, 2021, were retrieved from the Scopus database, mathematically analyzed, and mapped using VOSviewer software. Results: In total, 1295 publications were found. The average number of authors per document was 5.2, and the average number of citations per document was 43.5. The key findings of the analysis were that research in the field (1) showed an exponential growth with time; (2) was mainly carried out by authors and institutions in the US; (3) disseminated through a large number of journals, especially ones in the field of environmental health, neurology, cancer, and epidemiology; (4) was not significantly correlated with pesticide use (kg per hectare of cropland); (5) showed limited cross-country collaboration; (6) driven by the Environmental Health Perspectives journal; (7) emphasized the role of agriculture exposure; (8) showed that Hoppin, J.A. (North Carolina State University, US) was the leading author; and (9) had five overlapping research themes: cancer, Parkinson’s disease, breast cancer, neurodevelopmental disorders, and pregnancy outcomes in the context of pesticide exposure. Conclusion: Research data in the field are needed from different countries and cultures to build an international momentum to implement better and safer technology to secure the global food supply with minimum adverse health effects. © 2022, The Author(s), under exclusive licence to Korean Society of Environmental Risk Assessment and Health Science.","RAYYAN-INCLUSION: {""Lorenzo""=>""Maybe"", ""z5393783""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis | RAYYAN-EXCLUSION-REASONS: not a meta-analysis",10.1007/s13530-022-00141-w,Humans;Pesticides;Humanism;Humanities,,
rayyan-894980417,Potential human cancer risks from exposure to PCBs: A tale of two evaluations,2003,1,1,CRITICAL REVIEWS IN TOXICOLOGY,1040-8444,33,5,543-580,,,,,,"In 1999 the Agency for Toxic Substances and Disease Registry (ATSDR) released a Draft Toxicological Profile for Polychlorinated Biphenyls (PCBs). In reviewing the potential human carcinogenicity of PCBs, ATSDR (1999) concluded that “The weight of evidence does not support a causal association for PCBs and human cancer at this time.” Just 1 year later, in an updated Toxicological Profile for Polychlorinated Biphenyls (PCBs), the conclusions of another analysis (ATSDR, 2000) on whether exposure to PCBs might represent a carcinogenic risk to humans had dramatically changed to “Overall, the human studies provide some evidence that PCBs are carcinogenic” and “some of these studies provide meaningful evidence that PCBs are carcinogenic in humans.” Because this is a substantially different conclusion than that reached only one year previously, it raises a number of questions that must be considered particularly since “weight of evidence” has a precise meaning in the context of evaluating a body of epidemiological data. The present review addresses the additional scientific data that became available between the ATSDR 1999 and 2000 evaluations that was of a magnitude to offset the weight of evidence from numerous epidemiological studies that exposure to PCBs was not causally associated with human cancer to a conclusion only 1 year later that there was now “meaningful evidence” that PCBs posed a carcinogenic risk to humans. Also of interest are the criteria upon which this conclusion is based and the distinction between “weight of evidence” and the newer descriptors of “some evidence” and “meaningful evidence.” However, as shown in this review, only one relevant study was published between the ATSDR 1999 and 2000 evaluations and the results of this study were unequivocally supportive of the 1999 conclusion. Because of the continuing controversy surrounding this issue, in this review, all relevant epidemiological data on PCBs are summarized and subjected to another weight of evidence evaluation. This critical review is based on the most recent guidelines (U.S. EPA, 1999a, 2003) for conducting weight-of-evidence evaluations on a body of epidemiological data. Applying a weight-of-evidence evaluation to the PCB epidemiological studies can only lead to the conclusion that there is no causal relationship between PCB exposure and any form of cancer, thereby confirming the conclusions of ATSDR (1999). Also considered is the methodology and logic used by ATSDR (2000) that resulted in overturning the weight of evidence conclusions concerning the human carcinogenicity of PCBs in ATSDR (1999). This issue may have public health and policy implications. It seems appropriate that unbiased evaluations of a body of data, even of controversial issues such as the potential human carcinogenicity of PCBs, be conducted in a transparent manner following applicable guidelines. The dramatic differences between the conclusions of ATSDR (1999) and ATSDR (2000) do not appear to be consistent with this process.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Lorenzo""=>""Excluded"", ""z5393783""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis | RAYYAN-EXCLUSION-REASONS: not a meta-analysis",10.1080/10408440390242414,Humans;Humanism;Humanities,,
rayyan-894980418,Organic contamination and remediation in the agricultural soils of China: A critical review,2018,1,1,SCIENCE OF THE TOTAL ENVIRONMENT,0048-9697,615,,724-740,,,,,,"Soil pollution is a global problem in both developed and developing countries. Countries with rapidly developing economies such as China are faced with significant soil pollution problems due to accelerated industrialization and urbanization over the last decades. This paper provides an overview of published scientific data on soil pollution across China with particular focus on organic contamination in agricultural soils. Based on the related peer-reviewed papers published since 2000 (n=203), we evaluated the priority organic contaminants across China, revealed their spatial and temporal distributions at the national scale, identified their possible sources and fates in soil, assessed their potential environmental risks, and presented the challenges in current remediation technologies regarding the combined organic pollution of agricultural soils. The primary pollutants in Northeast China were polycyclic aromatic hydrocarbons (PAHs) due to intensive fossil fuel combustion. The concentrations of organochlorine pesticides (OCPs) and phthalic acid esters (PAEs) were higher in North and Central China owing to concentrated agricultural activities. The levels of polychlorinated biphenyls (PCBs) were higher in East and South China primarily because of past industrial operations and improper electronic waste processing. The co-existence of organic contaminants was severe in the Yangtze River Delta, Pearl River Delta, and Beijing-Tianjin-Hebei Region, which are the most populated and industrialized regions in China. Integrated biological-chemical remediation technologies, such as surfactant-enhanced bioremediation, have potential uses in the remediation of soil contaminated by multiple contaminants. This critical review highlighted several future research directions including combined pollution, interfacial interactions, food safety, bioavailability, ecological effects, and integrated remediation methods for combined organic pollution in soil. (C) 2017 Elsevier B.V. All rights reserved.","RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis | RAYYAN-EXCLUSION-REASONS: not a meta-analysis",10.1016/j.scitotenv.2017.09.271,China,,
rayyan-894980419,"Dietary fat intake, pesticide use, and Parkinson's disease",2014,1,1,,13538020,20,1,,,,,,,"Background: Dietary fat intake may modify Parkinson's disease (PD) risk directly or by altering the response to environmental neurotoxicants including pesticides. Methods: We conducted a case-control study of PD nested in the Agricultural Health Study (AHS), a cohort of pesticide applicators and spouses. We evaluated diet and pesticide use before diagnosis in 89 PD cases, confirmed by movement disorder specialists, or a corresponding date in 336 frequency-matched controls. Associations were evaluated using multivariate logistic regression to estimate odds ratios (ORs) and 95% confidence intervals (CIs). Results: In the AHS, PD was inversely associated with N-3 polyunsaturated fatty acids (PUFAs) (OR 0.4, 95% CI 0.2-0.8 for highest vs. lowest tertile) and the N-3 precursor α-linolenic acid (0.4, 0.2-0.8). In a meta-analysis of nine studies, including the present one, PD was inversely associated with α-linolenic acid (0.81, 0.68-0.96). In the AHS, associations of PD with the pesticides paraquat and rotenone were modified by fat intake. The OR for paraquat was 4.2 (1.5-12) in individuals with PUFA intake below the median but 1.2 (0.4-3.4) in those with higher intake (p-interaction=0.10). The OR for rotenone was 5.8 (2.3-15) in those with saturated fat intake above the median but 1.5 (0.5-4.2) in those with lower intake (p-interaction=0.02). Conclusions: PUFA intake was consistently associated with lower PD risk, and dietary fats modified the association of PD risk with pesticide exposure. If confirmed, these findings suggest that a diet high in PUFAs and low in saturated fats might reduce risk of PD. © 2013.","RAYYAN-INCLUSION: {""z5393783""=>""Maybe"", ""Coralie""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: not organochlorine pesticide | RAYYAN-EXCLUSION-REASONS: no OCPs",10.1016/j.parkreldis.2013.09.023,Pesticides;Parkinson Disease;Dietary Fats,,
rayyan-894980420,Parkinson's disease and pesticide exposures.,2006,1,1,British medical bulletin,0007-1420 (Print),79,,219-31,,https://pubmed.ncbi.nlm.nih.gov/17242039/,eng,,,"INTRODUCTION: Idiopathic Parkinson's disease (PD) is a neurodegenerative disorder in which loss of dopaminergic neurons in the basal ganglia leads to tremor, bradykinesia, rigidity and postural instability. METHODS: Literature search using Medline with keywords 'Parkinson's disease' and 'pesticides', limited to English, was undertaken, supplemented by articles from the author's files. RESULTS: Many studies have found an association between pesticides and PD, but no one agent has been consistently identified. Those implicated include organochlorine insecticides, maneb and paraquat. One meta-analysis of pesticide exposure and PD found an almost doubling of risk in those exposed. Associations with specific agents may be confounded by exposure to other pesticides, making it difficult to identify the causative agent. CONCLUSIONS: The available evidence indicates that pesticides are associated with PD, but further research is needed to identify long-term biomarkers of exposure, improve methods for estimating pesticide-exposure and undertake prospective cohort studies of pesticide-exposed workers.","RAYYAN-INCLUSION: {""Losia""=>""Maybe"", ""z5393783""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis | RAYYAN-EXCLUSION-REASONS: not a meta-analysis",,Humans;Pesticides;Epidemiologic Studies;Parkinson Disease;Pesticides/*toxicity;Secondary/*chemically induced,,
rayyan-894980421,Pesticide- and sex steroid analogue-induced endocrine disruption differentially targets hypothalamo-hypophyseal-gonadal system during gametogenesis in teleosts - A review.,2015,8,1,General and comparative endocrinology,1095-6840 (Electronic),219,,136-42,,https://pubmed.ncbi.nlm.nih.gov/25637674/,eng,,,"Pesticide-induced endocrine disruption often mimics sex steroidal action resulting in physiological functional disarray of hypothalamo-hypophyseal-gonadal (HHG) system at multiple levels. Among various group of pesticides, organochlorine and organophosphate family of pesticides are known to impart sex steroidal mimicking activity with slightly higher resemblance to estrogens when compared to androgenic action. This review will highlight the effects of organochlorine (for e.g. endosulfan) and organophosphate (for e.g. malathion) pesticides in comparison with sex-steroid analogue-induced changes on HHG axis during gametogenesis in few teleost fish models. Interestingly, the effects of these compounds have produced differential effects in juveniles and adults which also vary based on exposure dosage and duration. Further, the treatments had caused at times sexually dimorphic effects indicating that the action of these compounds bring out serious implications in sexual development. A comprehensive overview has been provided by considering all these aspects to recognize the adverse impacts of pesticide-induced endocrine disruption with special reference to endosulfan and malathion as those had been applied even today or used before for controlling agricultural pests in several Asian countries including India. This review also compares the effects of sex-steroid analogues where in sex reversal to reproductive dysfunction is evident, which may imply the extent of sexual plasticity in teleosts compared to other vertebrates.","RAYYAN-INCLUSION: {""z5393783""=>""Maybe"", ""Coralie""=>""Maybe""} | RAYYAN-INCLUSION: {""Lorenzo""=>""Excluded"", ""z5393783""=>""Excluded""} | RAYYAN-LABELS: no meta-analysis | RAYYAN-EXCLUSION-REASONS: not a meta-analysis",,Humans;Pesticides;Animals;Adult;Adolescent;Gonads;Endocrine Disruptors/*pharmacology;Fishes/*physiology;Androgens/pharmacology;Endocrine System/*drug effects;Endosulfan/pharmacology;Estrogens/pharmacology;Gametogenesis/*drug effects;Gonads/*drug effects;Hypothalamo-Hypophyseal System/*drug effects;Pesticides/pharmacology,,
