key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-396602483,Consistency of SVDQuartets and Maximum Likelihood for Coalescent-Based Species Tree Estimation,2021,1,1,SYSTEMATIC BIOLOGY,"[""1063-5157"", ""1076-836X     J9  - SYST BIOL     JI  - Syst. Biol.""]",70,1,33-48,"Wascher, M and Kubatko, L",,English,,"[""Ohio State Univ, Dept Stat, 1958 Neil Ave, Columbus, OH 43210 USA"", ""Ohio State Univ, Dept Evolut Ecol & Organisinal Biol, Columbus, OH 43210 USA     PU  - OXFORD UNIV PRESS     PI  - OXFORD     PA  - GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND""]","Numerous methods for inferring species-level phylogenies under the coalescent model have been proposed within the last 20 years, and debates continue about the relative strengths and weaknesses of these methods. One desirable property of a phylogenetic estimator is that of statistical consistency, which means intuitively that as more data are collected, the probability that the estimated tree has the same topology as the true tree goes to 1. To date, consistency results for species tree inference under the multispecies coalescent (MSC) have been derived only for summary statistics methods, such as ASTRAL and MP-EST. These methods have been found to be consistent given true gene trees but may be inconsistent when gene trees are estimated from data for loci of finite length. Here, we consider the question of statistical consistency for four taxa for SVDQuartets for general data types, as well as for the maximum likelihood (ML) method in the case in which the data are a collection of sites generated under the MSC model such that the sites are conditionally independent given the species tree (we call these data coalescent independent sites [CIS] data). We show that SVDQuartets is statistically consistent for all data types (i.e., for both CIS data and formultilocus data), and we derive its rate of convergence. We additionally show that ML is consistent for CIS data under the JC69 model and discuss why a proof for the more general multilocus case is difficult. Finally, we compare the performance of ML and SDVQuartets using simulation for both data types.","Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  31 | RAYYAN-INCLUSION: {""Coralie""=>""Maybe""} | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1093/sysbio/syaa039     WE  - Science Citation Index Expanded (SCI-EXPANDED),Consistency;gene tree;maximum likelihood;multilocus data;hylogenetic inference;species tree;SVDQuartets;SEQUENCE DATA;MOLECULAR EVOLUTION;IDENTIFIABILITY;MODEL;Trees,,
rayyan-396602484,Detecting Adaptive Evolution in Phylogenetic Comparative Analysis Using the Ornstein-Uhlenbeck Model,2015,11,1,SYSTEMATIC BIOLOGY,"[""1063-5157"", ""1076-836X     J9  - SYST BIOL     JI  - Syst. Biol.""]",64,6,953-968,"Cressler, CE and Butler, MA and King, AA",,English,,"[""Queens Univ, Dept Biol, Kingston, ON K7L 3N6, Canada"", ""Univ Hawaii, Dept Zool, Honolulu, HI 96822 USA"", ""Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA"", ""Univ Michigan, Dept Math, Ann Arbor, MI 48109 USA     FU  - NSF [DEB 1145733, DEB 0515390, DEB 0542360]     FX  - This research was supported by NSF awards DEB 1145733 and DEB 0515390 (to MAB) and DEB 0542360 (to AAK).     PU  - OXFORD UNIV PRESS     PI  - OXFORD     PA  - GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND""]","Phylogenetic comparative analysis is an approach to inferring evolutionary process from a combination of phylogenetic and phenotypic data. The last few years have seen increasingly sophisticated models employed in the evaluation of more and more detailed evolutionary hypotheses, including adaptive hypotheses with multiple selective optima and hypotheses with rate variation within and across lineages. The statistical performance of these sophisticated models has received relatively little systematic attention, however. We conducted an extensive simulation study to quantify the statistical properties of a class of models toward the simpler end of the spectrum that model phenotypic evolution using Ornstein-Uhlenbeck processes. We focused on identifying where, how, and why these methods break down so that users can apply them with greater understanding of their strengths and weaknesses. Our analysis identifies three key determinants of performance: a discriminability ratio, a signal-to-noise ratio, and the number of taxa sampled. Interestingly, we find that model-selection power can be high even in regions that were previously thought to be difficult, such as when tree size is small. On the other hand, we find that model parameters are in many circumstances difficult to estimate accurately, indicating a relative paucity of information in the data relative to these parameters. Nevertheless, we note that accurate model selection is often possible when parameters are only weakly identified. Our results have implications for more sophisticated methods inasmuch as the latter are generalizations of the case we study.","Times Cited in Web of Science Core Collection:  59     Total Times Cited:  59     Cited Reference Count:  51 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1093/sysbio/syv043     WE  - Science Citation Index Expanded (SCI-EXPANDED),Adaptation;evolutionary model;model selection;Ornstein-Uhlenbeck;phylogenetic comparative analysis;STABILIZING SELECTION;PATTERNS;DIVERSIFICATION;ADAPTATION;RADIATION;SHIFTS,,
rayyan-396602485,SURFACE: detecting convergent evolution from comparative data by fitting Ornstein-Uhlenbeck models with stepwise Akaike Information Criterion,2013,5,1,METHODS IN ECOLOGY AND EVOLUTION,"[""2041-210X"", ""2041-2096     J9  - METHODS ECOL EVOL     JI  - Methods Ecol. Evol.""]",4,5,416-425,"Ingram, T and Mahler, DL",,English,,"[""Harvard Univ, Dept Organism & Evolutionary Biol, Cambridge, MA 02138 USA"", ""Univ Calif Davis, Ctr Populat Biol, Davis, CA 95616 USA     FU  - FAS Science Division Research Computing Group at Harvard University; National Science and Engineering Research Council of Canada (NSERC); Center for Population Biology Postdoctoral Fellowship from the University of California at Davis     FX  - This method was initially conceived during conversations with Luke Harmon and Chad Brock, and was improved by discussion with Jonathan Losos, Liam Revell, Brian Moore, and members of the Losos Lab. We thank Rosemary Gillespie for sharing data and discussing the Tetragnatha analysis, and Thomas Hansen and two anonymous reviewers for feedback that considerably improved this manuscript. Most simulations were run on the Odyssey cluster, supported by the FAS Science Division Research Computing Group at Harvard University. T. I. was funded by a National Science and Engineering Research Council of Canada (NSERC) Postdoctoral Fellowship, and D.L.M. was funded by a Center for Population Biology Postdoctoral Fellowship from the University of California at Davis.     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA""]","We present a method, SURFACE', that uses the Ornstein-Uhlenbeck stabilizing selection model to identify cases of convergent evolution using only continuous phenotypic characters and a phylogenetic tree. SURFACE uses stepwise Akaike Information Criterion first to locate regime shifts on a tree, then to identify whether shifts are towards convergent regimes. Simulations can be used to test the hypothesis that a clade contains more convergence than expected by chance. We demonstrate the method with an application to Hawaiian Tetragnatha spiders, and present numerical simulations showing that the method has desirable statistical properties given data for multiple traits. The r package surface is available as open source software from the Comprehensive R Archive Network.","Times Cited in Web of Science Core Collection:  203     Total Times Cited:  203     Cited Reference Count:  39 | RAYYAN-INCLUSION: {""Coralie""=>""Included""} | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/2041-210X.12034     WE  - Science Citation Index Expanded (SCI-EXPANDED),community convergence;contingency;determinism;ecomorph;Hansen model;OUCH;phylogenetic comparative methods;replicated adaptive radiation;STABILIZING SELECTION;ADAPTIVE RADIATION;BODY-SIZE;DIVERSIFICATION,,
rayyan-396602486,Empirical Bayesian elastic net for multiple quantitative trait locus mapping,2015,1,1,HEREDITY,"[""0018-067X"", ""1365-2540     J9  - HEREDITY     JI  - Heredity""]",114,1,107-115,"Huang, A and Xu, S and Cai, X",,English,,"[""Univ Miami, Dept Elect & Comp Engn, Coral Gables, FL 33146 USA"", ""Univ Calif Riverside, Dept Bot & Plant Sci, Riverside, CA 92521 USA     FU  - National Science Foundation [NSF CAREER] [0746882]; Agriculture and Food Research Initiative (AFRI) of the USDA National Institute of Food and Agriculture under the Plant Genome, Genetics and Breeding Program [2007-35300-18285]     FX  - This work was supported by the National Science Foundation [NSF CAREER Award no. 0746882 to XC] and by the Agriculture and Food Research Initiative (AFRI) of the USDA National Institute of Food and Agriculture under the Plant Genome, Genetics and Breeding Program [2007-35300-18285 to SX].     PU  - NATURE PUBLISHING GROUP     PI  - LONDON     PA  - MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND""]","In multiple quantitative trait locus (QTL) mapping, a high-dimensional sparse regression model is usually employed to account for possible multiple linked QTLs. The QTL model may include closely linked and thus highly correlated genetic markers, especially when high-density marker maps are used in QTL mapping because of the advancement in sequencing technology. Although existing algorithms, such as Lasso, empirical Bayesian Lasso (EBlasso) and elastic net (EN) are available to infer such QTL models, more powerful methods are highly desirable to detect more QTLs in the presence of correlated QTLs. We developed a novel empirical Bayesian EN (EBEN) algorithm for multiple QTL mapping that inherits the efficiency of our previously developed EBlasso algorithm. Simulation results demonstrated that EBEN provided higher power of detection and almost the same false discovery rate compared with EN and EBlasso. Particularly, EBEN can identify correlated QTLs that the other two algorithms may fail to identify. When analyzing a real dataset, EBEN detected more effects than EN and EBlasso. EBEN provides a useful tool for inferring high-dimensional sparse model in multiple QTL mapping and other applications. An R software package 'EBEN' implementing the EBEN algorithm is available on the Comprehensive R Archive Network (CRAN).","Times Cited in Web of Science Core Collection:  22     Total Times Cited:  23     Cited Reference Count:  32 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1038/hdy.2014.79     WE  - Science Citation Index Expanded (SCI-EXPANDED),MARKERS;LASSO;REGRESSION;REGULARIZATION;SHRINKAGE;SELECTION;Elasticity,,
rayyan-396602487,Accounting for linkage disequilibrium in genome scans for selection without individual genotypes: The local score approach,2017,7,1,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",26,14,3700-3714,"Fariello, MI and Boitard, S and Mercier, S and Robelin, D and Faraut, T and Arnould, C and Recoquillay, J and Bouchez, O and Salin, G and Dehais, P and Gourichon, D and Leroux, S and Pitel, F and Leterrier, C and SanCristobal, M",,English,,"[""Univ Toulouse, INRA, INPT, INP ENVT,UMR1388,GenPhySE, Castanet Tolosan, France"", ""Univ Repub, Fac Ingn, Montevideo, Uruguay"", ""Inst Pasteur, Unidad Bioinformat, Montevideo, Uruguay"", ""Univ Toulouse II, Dept Math Informat, UFR SES, Toulouse 09, France"", ""Univ Toulouse, Inst Math, UMR5219, Toulouse, France"", ""Univ Tours, Unite Physiol Reprod & Comportements, UMR INRA, CNRS, Tours, France"", ""INRA, Rech Avicoles UR83, Nouzilly, France"", ""Hubbard, Chateaubourg, France"", ""INRA, GeT PlaGe Genotoul, Castanet Tolosan, France"", ""INRA, SIGENAE, Castanet Tolosan, France"", ""UE1295 Pole Expt Avicole Tours, Nouzilly, France"", ""INSA, Dept Genie Math, Toulouse 4, France"", ""INRA, INP Toulouse, UMR Dynafor 1201, Castanet Tolosan, France     FU  - Departement de Genetique Animale, INRA, France; Agencia Nacional de Investigacion e Innovacion (Uruguay) [PD_NAC_2013_1_10964]; Region Midi Pyrenees, France; Universidad de la Republica, Uruguay; Agence Nationale de la Recherche [ANR-009-GENM-008, ANR-07-GANI-001]     FX  - Departement de Genetique Animale, INRA, France; Agencia Nacional de Investigacion e Innovacion (Uruguay), Grant/Award Number: PD_NAC_2013_1_10964; Region Midi Pyrenees, France; Universidad de la Republica, Uruguay; Agence Nationale de la Recherche, Grant/Award Number: ANR-009-GENM-008, ANR-07-GANI-001     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA""]","Detecting genomic footprints of selection is an important step in the understanding of evolution. Accounting for linkage disequilibrium in genome scans increases detection power, but haplotype-based methods require individual genotypes and are not applicable on pool-sequenced samples. We propose to take advantage of the local score approach to account for linkage disequilibrium in genome scans for selection, cumulating (possibly small) signals from single markers over a genomic segment, to clearly pinpoint a selection signal. Using computer simulations, we demonstrate that this approach detects selection with higher power than several state-of-the-art single-marker, windowing or haplotype-based approaches. We illustrate this on two benchmark data sets including individual genotypes, for which we obtain similar results with the local score and one haplotype-based approach. Finally, we apply the local score approach to Pool-Seq data obtained from a divergent selection experiment on behaviour in quail and obtain precise and biologically coherent selection signals: while competing methods fail to highlight any clear selection signature, our method detects several regions involving genes known to act on social responsiveness or autistic traits. Although we focus here on the detection of positive selection from multiple population data, the local score approach is general and can be applied to other genome scans for selection or other genomewide analyses such as GWAS.","Times Cited in Web of Science Core Collection:  33     Total Times Cited:  33     Cited Reference Count:  47 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1111/mec.14141     WE  - Science Citation Index Expanded (SCI-EXPANDED),local score;NGS;pool sequencing;quail;selection signatures;SOCIAL REINSTATEMENT BEHAVIOR;RECENT POSITIVE SELECTION;JAPANESE-QUAIL;POPULATION DIFFERENTIATION;STATISTICAL SIGNIFICANCE;DIVERGENT SELECTION;WIDE ASSOCIATION;SWEEPS;SPECTRUM;MAP;Linkage Disequilibrium;Genotype;Genome;Genomics,,
rayyan-396602488,Incongruence in molecular species delimitation schemes: What to do when adding more data is difficult,2018,5,1,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",27,10,2397-2413,"Jacobs, SJ and Kristofferson, C and Uribe-Convers, S and Latvis, M and Tank, DC",,English,,"[""Univ Idaho, Dept Biol Sci, Moscow, ID 83843 USA"", ""Univ Idaho, Stillinger Herbarium, Moscow, ID 83843 USA"", ""Univ Idaho, Inste Bioinformat & Evolutionary Studies IBEST, Moscow, ID 83843 USA"", ""Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA"", ""South Dakota State Univ, Dept Nat Resource Management, Brookings, SD USA     FU  - NIH/NCRR [P20RR016454, P20RR16448]; NSF DEB [1253463, 1502061]; Direct For Biological Sciences [1253463] Funding Source: National Science Foundation     FX  - NIH/NCRR, Grant/Award Number: P20RR016454, P20RR16448; NSF DEB, Grant/Award Number: 1253463, 1502061     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA""]","Using multiple, independent approaches to molecular species delimitation is advocated to accommodate limitations and assumptions of a single approach. Incongruence in delimitation schemes is a potential by-product of employing multiple methods on the same data, and little attention has been paid to its reconciliation. Instead, a particular scheme is prioritized, and/or molecular delimitations are coupled with additional, independent lines of evidence that mitigate incongruence. We advocate that incongruence within a line of evidence should be accounted for before comparing across lines of evidence that can themselves be incongruent. Additionally, it is not uncommon for empiricists working in nonmodel systems to be data-limited, generating some concern for the adequacy of available data to address the question of interest. With conservation and management decisions often hinging on the status of species, it seems prudent to understand the capabilities of approaches we use given the data we have. Here, we apply two molecular species delimitation approaches, spedeSTEM and BPP, to the Castilleja ambigua (Orobanchaceae) species complex, a relatively young plant lineage in western North America. Upon finding incongruence in our delimitation, we employed a post hoc simulation study to examine the power of these approaches to delimit species. Given the data we collected, we find that spedeSTEM lacks the power to delimit while BPP is capable, thus allowing us to address incongruence before proceeding in delimitation. We suggest post hoc simulation studies like this compliment empirical delimitation and serve as a means of exploring conflict within a line of evidence and dealing with it appropriately.","Times Cited in Web of Science Core Collection:  18     Total Times Cited:  19     Cited Reference Count:  92 | RAYYAN-INCLUSION: {""Coralie""=>""Included""} | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-LABELS: not evaluating a stats model,simulation was used for a sensitivity analysis",10.1111/mec.14590     WE  - Science Citation Index Expanded (SCI-EXPANDED),BPP;Castilleja;incongruent delimitation scheme;simulation;species delimitation;spedeSTEM;PHYLOGENETIC UTILITY;INTEGRATIVE TAXONOMY;CHROMOSOME-NUMBERS;CASTILLEJA;MULTILOCUS;DNA;OROBANCHACEAE;POLYPLOIDY;MODEL;SCROPHULARIACEAE,,
rayyan-396602489,Extending approximate Bayesian computation with supervised machine learning to infer demographic history from genetic polymorphisms using DIYABC Random Forest,2021,11,1,MOLECULAR ECOLOGY RESOURCES,"[""1755-098X"", ""1755-0998     J9  - MOL ECOL RESOUR     JI  - Mol. Ecol. Resour.""]",21,8,2598-2613,"Collin, FD and Durif, G and Raynal, L and Lombaert, E and Gautier, M and Vitalis, R and Marin, JM and Estoup, A",,English,,"[""Univ Montpellier, CNRS, UMR 5149, IMAG, Montpellier, France"", ""Univ Cote Azur, CNRS, INRAE, ISA, Sophia Antipolis, France"", ""Univ Montpellier, CBGP, CIRAD, INRAE,Inst Agro, Montpellier, France     FU  - INRAE scientific division SPE; LabEx NUMEV [ANR10-LABX-20]; French Agence National pour la Recherche (ANR) [ANR-16-CE02-0015-01, ANR-20-CE02-0018, ANR-18-CE40-0034]     FX  - INRAE scientific division SPE, Grant/ Award Number: AAP-SPE 2016; LabEx NUMEV, Grant/Award Number: NUMEV and ANR10-LABX-20; French Agence National pour la Recherche (ANR), Grant/ Award Number: SWING ANR-16-CE02-0015-01, GANDHI ANR-20-CE02-0018 and ABSint ANR-18-CE40-0034     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA""]","Simulation-based methods such as approximate Bayesian computation (ABC) are well-adapted to the analysis of complex scenarios of populations and species genetic history. In this context, supervised machine learning (SML) methods provide attractive statistical solutions to conduct efficient inferences about scenario choice and parameter estimation. The Random Forest methodology (RF) is a powerful ensemble of SML algorithms used for classification or regression problems. Random Forest allows conducting inferences at a low computational cost, without preliminary selection of the relevant components of the ABC summary statistics, and bypassing the derivation of ABC tolerance levels. We have implemented a set of RF algorithms to process inferences using simulated data sets generated from an extended version of the population genetic simulator implemented in DIYABC v2.1.0. The resulting computer package, named DIYABC Random Forest v1.0, integrates two functionalities into a user-friendly interface: the simulation under custom evolutionary scenarios of different types of molecular data (microsatellites, DNA sequences or SNPs) and RF treatments including statistical tools to evaluate the power and accuracy of inferences. We illustrate the functionalities of DIYABC Random Forest v1.0 for both scenario choice and parameter estimation through the analysis of pseudo-observed and real data sets corresponding to pool-sequencing and individual-sequencing SNP data sets. Because of the properties inherent to the implemented RF methods and the large feature vector (including various summary statistics and their linear combinations) available for SNP data, DIYABC Random Forest v1.0 can efficiently contribute to the analysis of large SNP data sets to make inferences about complex population genetic histories.","Times Cited in Web of Science Core Collection:  19     Total Times Cited:  19     Cited Reference Count:  44 | RAYYAN-INCLUSION: {""Coralie""=>""Maybe""} | RAYYAN-INCLUSION: {""Coralie""=>""Excluded""} | RAYYAN-EXCLUSION-REASONS: simulation used for prior distribution",10.1111/1755-0998.13413,"approximate Bayesian computation;demographic history;model or scenario selection;parameter estimation;pool&#8208;sequencing;population genetics;random forest;SNP;supervised machine learning;MODEL CHOICE;ABC;Polymorphism, Genetic",,
rayyan-396602490,Confidently identifying the correct K value using the Delta K method: When does K=2?,2020,3,1,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",29,5,862-869,"Cullingham, CI and Miller, JM and Peery, RM and Dupuis, JR and Malenfant, RM and Gorrell, JC and Janes, JK",,English,,"[""Carleton Univ, Dept Biol, Ottawa, ON, Canada"", ""Univ Alberta, Dept Biol Sci, Edmonton, AB, Canada"", ""Univ Kentucky, Dept Entomol, Lexington, KY USA"", ""Univ New Brunswick, Dept Biol, Fredericton, NB, Canada"", ""Vancouver Isl Univ, Biol Dept, Nanaimo, BC, Canada     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA""]","Populations delineated based on genetic data are commonly used for wildlife conservation and management. Many studies use the program structure combined with the Delta K method to identify the most probable number of populations (K). We recently found K = 2 was identified more often when studies used Delta K compared to studies that did not. We suggested two reasons for this: hierarchical population structure leads to underestimation, or the Delta K method does not evaluate K = 1 causing an overestimation. The present contribution aims to develop a better understanding of the limits of the method using one, two and three population simulations across migration scenarios. From these simulations we identified the ""best K"" using model likelihood and Delta K. Our findings show that mean probability plots and Delta K are unable to resolve the correct number of populations once migration rate exceeds 0.005. We also found a strong bias towards selecting K = 2 using the Delta K method. We used these data to identify the range of values where the Delta K statistic identifies a value of K that is not well supported. Finally, using the simulations and a review of empirical data, we found that the magnitude of Delta K corresponds to the level of divergence between populations. Based on our findings, we suggest researchers should use the Delta K method cautiously; they need to report all relevant data, including the magnitude of Delta K, and an estimate of connectivity for the research community to assess whether meaningful genetic structure exists within the context of management and conservation.","Times Cited in Web of Science Core Collection:  40     Total Times Cited:  40     Cited Reference Count:  35 | RAYYAN-INCLUSION: {""Coralie""=>""Maybe""}",10.1111/mec.15374     WE  - Science Citation Index Expanded (SCI-EXPANDED),F-ST;genetic structure;migration rate;population structure;Delta K;POPULATION-STRUCTURE;COMPUTER-PROGRAM;R-PACKAGE;INFERENCE;DIFFERENTIATION;IDENTIFICATION;PERFORMANCE;ASSIGNMENT;CLUSTERS;SOFTWARE,,
rayyan-396602491,Reliable Phylogenetic Regressions for Multivariate Comparative Data: Illustration with the MANOVA and Application to the Effect of Diet on Mandible Morphology in Phyllostomid Bats,2020,9,1,SYSTEMATIC BIOLOGY,"[""1063-5157"", ""1076-836X     J9  - SYST BIOL     JI  - Syst. Biol.""]",69,5,927-943,"Clavel, J and Morlon, H",,English,,"[""Paris Sci & Lettres PSL Res Univ, Ecole Normale Super IBENS, INSERM U1024, Ecole Normale Super,Inst Biol,CNRS,UMR 8197, 46 Rue Ulm, F-75005 Paris, France"", ""Nat Hist Museum, Life Sci Dept, Cromwell Rd, London SW7 5BD, England"", ""Univ Claude Bernard Lyon 1, Univ Lyon, Lab Ecol Hydrosyst Nat & Anthropises, UMR CNRS 5023,ENTPE, Blvd 11 Novembre 1918, F-69622 Villeurbanne, France     FU  - European Research Council [ERC-CoG 616419-PANDA]; Marie Sklodowska-Curie Individual Fellowship [IF 797373EVOTOOLS]     FX  - This work was supported by the European Research Council [ERC-CoG 616419-PANDA to H.M.] and a Marie Sklodowska-Curie Individual Fellowship [IF 797373EVOTOOLS to J.C.].     PU  - OXFORD UNIV PRESS     PI  - OXFORD     PA  - GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND""]","Understanding what shapes species phenotypes over macroevolutionary timescales from comparative data often requires studying the relationship between phenotypes and putative explanatory factors or testing for differences in phenotypes across species groups. In phyllostomid bats for example, is mandible morphology associated to diet preferences? Performing such analyses depends upon reliable phylogenetic regression techniques and associated tests (e.g., phylogenetic Generalized Least Squares, pGLS, and phylogenetic analyses of variance and covariance, pANOVA, pANCOVA). While these tools are well established for univariate data, their multivariate counterparts are lagging behind. This is particularly true for high-dimensional phenotypic data, such as morphometric data. Here, we implement much-needed likelihood-based multivariate pGLS, pMANOVA, and pMANCOVA, and use a recently developed penalized-likelihood framework to extend their application to the difficult case when the number of traits p approaches or exceeds the number of species n. We then focus on the pMANOVA and use intensive simulations to assess the performance of the approach as p increases, under various levels of phylogenetic signal and correlations between the traits, phylogenetic structure in the predictors, and under various types of phenotypic differences across species groups. We show that our approach outperforms available alternatives under all circumstances, with greater power to detect phenotypic differences across species group when they exist, and a lower risk of improperly detecting nonexistent differences. Finally, we provide an empirical illustration of our pMANOVA on a geometric-morphometric data set describing mandible morphology in phyllostomid bats along with data on their diet preferences. Overall our results show significant differences between ecological groups. Our approach, implemented in the R package mvMORPH and illustrated in a tutorial for end-users, provides efficient multivariate phylogenetic regression tools for understanding what shapes phenotypic differences across species.","Times Cited in Web of Science Core Collection:  20     Total Times Cited:  20     Cited Reference Count:  100 | RAYYAN-INCLUSION: {""Coralie""=>""Included""}",10.1093/sysbio/syaa010     WE  - Science Citation Index Expanded (SCI-EXPANDED),Generalized least squares;high-dimensional data sets;multivariate phylogenetic comparative methods;penalized likelihood;phenomics;phyllostomid bats;phylogenetic MANOVA;phylogenetic regression;R PACKAGE;CROSS-VALIDATION;PRINCIPAL COMPONENTS;REGULARIZED MANOVA;COVARIANCE;LIKELIHOOD;MODELS;EVOLUTION;CLASSIFICATION;INFORMATION;Mandible,,
rayyan-396602492,Pipeliner: software to evaluate the performance of bioinformatics pipelines for next-generation resequencing,2015,1,1,MOLECULAR ECOLOGY RESOURCES,"[""1755-098X"", ""1755-0998     J9  - MOL ECOL RESOUR     JI  - Mol. Ecol. Resour.""]",15,1,99-106,"Nevado, B and Perez-Enciso, M",,English,,"[""CSIC IRTA UAB UB, CRAG, Bellaterra 08193, Spain"", ""Univ Autonoma Barcelona, Bellaterra 08193, Spain"", ""ICREA, Barcelona 08010, Spain     FU  - Consolider 'Centre for Research in Agrigenomics' [CSD2007-00036];  [AGL2010-14822]; ICREA Funding Source: Custom     FX  - This work was supported by Consolider CSD2007-00036 'Centre for Research in Agrigenomics' and AGL2010-14822 grants (Spain) to MPE.     PU  - WILEY     PI  - HOBOKEN     PA  - 111 RIVER ST, HOBOKEN 07030-5774, NJ USA""]","The choice of technology and bioinformatics approach is critical in obtaining accurate and reliable information from next-generation sequencing (NGS) experiments. An increasing number of software and methodological guidelines are being published, but deciding upon which approach and experimental design to use can depend on the particularities of the species and on the aims of the study. This leaves researchers unable to produce informed decisions on these central questions. To address these issues, we developed pipeliner - a tool to evaluate, by simulation, the performance of NGS pipelines in resequencing studies. Pipeliner provides a graphical interface allowing the users to write and test their own bioinformatics pipelines with publicly available or custom software. It computes a number of statistics summarizing the performance in SNP calling, including the recovery, sensitivity and false discovery rate for heterozygous and homozygous SNP genotypes. Pipeliner can be used to answer many practical questions, for example, for a limited amount of NGS effort, how many more reliable SNPs can be detected by doubling coverage and halving sample size or what is the false discovery rate provided by different SNP calling algorithms and options. Pipeliner thus allows researchers to carefully plan their study's sampling design and compare the suitability of alternative bioinformatics approaches for their specific study systems. Pipeliner is written in C++ and is freely available from http://github.com/brunonevado/Pipeliner.","Times Cited in Web of Science Core Collection:  9     Total Times Cited:  9     Cited Reference Count:  24 | RAYYAN-INCLUSION: {""Coralie""=>""Maybe""}",10.1111/1755-0998.12286     WE  - Science Citation Index Expanded (SCI-EXPANDED),bioinformatics pipelines;experimental design;individual resequencing;next-generation sequencing;simulation;POPULATION GENETIC INFERENCE;SEQUENCING DATA;READ ALIGNMENT;ALGORITHMS;SIMULATOR;GENOMICS;Computational Biology;Software,,
